ticker,company,period,scope,capacity,output,unit,basis,util_pct,util_source,rcept_no,note
161890,한국콜마,2023H1,화장품 - 합계,360521.0,261923.0,천개,반기,72.7,계산,20230814003077,화장품 사업소 합산(내 계산)
161890,한국콜마,2024,화장품 - 미국,68000.0,33660.0,천개,연간,49.5,공시,20250318001173,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024,화장품 - 중국(무석),216000.0,84042.0,천개,연간,38.9,공시,20250318001173,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024,화장품 - 중국(북경),18500.0,1521.0,천개,연간,8.2,공시,20250318001173,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024,화장품 - 캐나다,102224.0,24213.0,천개,연간,23.7,공시,20250318001173,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024,화장품 - 한국,557827.0,435048.0,천개,연간,78.0,공시,20250318001173,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024,화장품 - 합계,962551.0,578484.0,천개,연간,60.1,계산,20250318001173,화장품 사업소 합산(내 계산)
161890,한국콜마,2024H1,화장품 - 미국,34000.0,10503.0,천개,반기,30.9,공시,20240814002200,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024H1,화장품 - 중국(무석),108000.0,44079.0,천개,반기,40.8,공시,20240814002200,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024H1,화장품 - 중국(북경),18500.0,1521.0,천개,반기,8.2,공시,20240814002200,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024H1,화장품 - 캐나다,51112.0,13566.0,천개,반기,26.5,공시,20240814002200,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024H1,화장품 - 한국,214650.0,219756.0,천개,반기,102.4,공시,20240814002200,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2024H1,화장품 - 합계,426262.0,289425.0,천개,반기,67.9,계산,20240814002200,화장품 사업소 합산(내 계산)
161890,한국콜마,2025,화장품 - 미국,233400.0,27978.0,천개,연간,12.0,공시,20260318001196,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025,화장품 - 중국(무석),216000.0,99329.0,천개,연간,46.0,공시,20260318001196,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025,화장품 - 캐나다,99794.0,22598.0,천개,연간,22.6,공시,20260318001196,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025,화장품 - 한국,632474.0,485888.0,천개,연간,76.8,공시,20260318001196,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025,화장품 - 합계,1181668.0,635793.0,천개,연간,53.8,계산,20260318001196,화장품 사업소 합산(내 계산)
161890,한국콜마,2025H1,화장품 - 미국,34000.0,19862.0,천개,반기,58.4,공시,20250814003001,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025H1,화장품 - 중국(무석),108000.0,57493.0,천개,반기,53.2,공시,20250814003001,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025H1,화장품 - 캐나다,45373.0,11496.0,천개,반기,25.3,공시,20250814003001,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025H1,화장품 - 한국,307553.0,244575.0,천개,반기,79.5,공시,20250814003001,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2025H1,화장품 - 합계,494926.0,333426.0,천개,반기,67.4,계산,20250814003001,화장품 사업소 합산(내 계산)
161890,한국콜마,2026H1,화장품 - 미국,147900.0,12960.0,천개,반기,8.8,공시,20260814002721,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2026H1,화장품 - 중국(무석),108000.0,62009.0,천개,반기,57.4,공시,20260814002721,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2026H1,화장품 - 캐나다,54684.0,10957.0,천개,반기,20.0,공시,20260814002721,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2026H1,화장품 - 한국,367514.0,298236.0,천개,반기,81.1,공시,20260814002721,화장품 사업부문만 (HK이노엔·연우 등 제외)
161890,한국콜마,2026H1,화장품 - 합계,678098.0,384162.0,천개,반기,56.7,계산,20260814002721,화장품 사업소 합산(내 계산)
241710,코스메카코리아,2019,미국,92473.0,58014.0,천개,연간,62.7,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2019,미국 - 반제품,8398.0,2948.0,천KG,연간,35.1,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2019,미국 - 제품,84075.0,55066.0,천개,연간,65.5,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2019,중국,89716.0,32750.0,천개,연간,36.5,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2019,중국 - 기초,80088.0,27016.0,천개,연간,33.7,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2019,중국 - 색조,9628.0,5733.0,천개,연간,59.5,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2019,한국,300642.0,183834.0,천개,연간,61.1,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2019,한국 - 기초,264337.0,172629.0,천개,연간,65.3,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2019,한국 - 색조,36306.0,11205.0,천개,연간,30.9,계산,20200330004199,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020,미국,110658.0,52339.0,천개,연간,47.3,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2020,미국 - 반제품,8490.0,2303.0,천KG,연간,27.1,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2020,미국 - 제품,102168.0,50036.0,천개,연간,49.0,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2020,중국,138093.0,26855.0,천개,연간,19.4,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020,중국 - 기초,125294.0,23376.0,천개,연간,18.7,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020,중국 - 색조,12799.0,3479.0,천개,연간,27.2,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020,한국,359315.0,172962.0,천개,연간,48.1,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020,한국 - 기초,318257.0,163389.0,천개,연간,51.3,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020,한국 - 색조,41057.0,9573.0,천개,연간,23.3,계산,20210318001090,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020H1,미국,44239.0,27304.0,천개,반기,61.7,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2020H1,미국 - 반제품,4251.0,1268.0,천KG,반기,29.8,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2020H1,미국 - 제품,39988.0,26036.0,천개,반기,65.1,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2020H1,중국,68429.0,9052.0,천개,반기,13.2,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020H1,중국 - 기초,62853.0,8201.0,천개,반기,13.0,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020H1,중국 - 색조,5576.0,851.0,천개,반기,15.3,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020H1,한국,168189.0,107491.0,천개,반기,63.9,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020H1,한국 - 기초,148104.0,102030.0,천개,반기,68.9,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2020H1,한국 - 색조,20085.0,5460.0,천개,반기,27.2,계산,20200814000080,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021,미국,134140.0,55906.0,천개,연간,41.7,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2021,미국 - 반제품,9780.0,2830.0,천KG,연간,28.9,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2021,미국 - 제품,124360.0,53075.0,천개,연간,42.7,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2021,중국,124946.0,78028.0,천개,연간,62.4,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021,중국 - 기초,112781.0,68377.0,천개,연간,60.6,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021,중국 - 색조,12165.0,9651.0,천개,연간,79.3,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021,한국,426518.0,180698.0,천개,연간,42.4,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021,한국 - 기초,381121.0,171833.0,천개,연간,45.1,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021,한국 - 색조,45397.0,8865.0,천개,연간,19.5,계산,20220317000475,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021H1,미국,67070.0,29729.0,천개,반기,44.3,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2021H1,미국 - 반제품,4890.0,1534.0,천KG,반기,31.4,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2021H1,미국 - 제품,62180.0,28195.0,천개,반기,45.3,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2021H1,중국,57879.0,36045.0,천개,반기,62.3,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021H1,중국 - 기초,52779.0,32314.0,천개,반기,61.2,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021H1,중국 - 색조,5100.0,3732.0,천개,반기,73.2,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021H1,한국,211981.0,98006.0,천개,반기,46.2,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021H1,한국 - 기초,188412.0,94069.0,천개,반기,49.9,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2021H1,한국 - 색조,23570.0,3937.0,천개,반기,16.7,계산,20210817000082,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022,미국,144644.0,62862.0,천개,연간,43.5,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2022,미국 - 반제품,12380.0,2764.0,천KG,연간,22.3,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2022,미국 - 제품,132264.0,60098.0,천개,연간,45.4,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2022,중국,181107.0,44291.0,천개,연간,24.5,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022,중국 - 기초,149408.0,35783.0,천개,연간,23.9,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022,중국 - 색조,31700.0,8508.0,천개,연간,26.8,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022,한국,423752.0,175342.0,천개,연간,41.4,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022,한국 - 기초,376612.0,163170.0,천개,연간,43.3,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022,한국 - 색조,47140.0,12172.0,천개,연간,25.8,계산,20230316001060,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022H1,미국,128676.0,41471.0,천개,반기,32.2,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2022H1,미국 - 반제품,5743.0,1892.0,천KG,반기,32.9,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2022H1,미국 - 제품,122933.0,39579.0,천개,반기,32.2,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2022H1,중국,81132.0,24747.0,천개,반기,30.5,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022H1,중국 - 기초,65483.0,20267.0,천개,반기,31.0,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022H1,중국 - 색조,15650.0,4480.0,천개,반기,28.6,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022H1,한국,211876.0,73562.0,천개,반기,34.7,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022H1,한국 - 기초,188306.0,68487.0,천개,반기,36.4,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2022H1,한국 - 색조,23570.0,5075.0,천개,반기,21.5,계산,20220812000832,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023,미국,198523.0,56692.0,천개,연간,28.6,계산,20240321001991,"가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준; 원공시 미국 반제품 생산능력 53,454는 오기로 보임(잉글우드랩 FY2023 보고서 기준 13,090 천KG)"
241710,코스메카코리아,2023,미국 - 반제품,53454.0,3238.0,천KG,연간,6.1,계산,20240321001991,"가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준; 원공시 미국 반제품 생산능력 53,454는 오기로 보임(잉글우드랩 FY2023 보고서 기준 13,090 천KG)"
241710,코스메카코리아,2023,미국 - 제품,145069.0,53454.0,천개,연간,36.8,계산,20240321001991,"가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준; 원공시 미국 반제품 생산능력 53,454는 오기로 보임(잉글우드랩 FY2023 보고서 기준 13,090 천KG)"
241710,코스메카코리아,2023,중국,141926.0,36463.0,천개,연간,25.7,계산,20240321001991,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023,중국 - 기초,117446.0,23893.0,천개,연간,20.3,계산,20240321001991,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023,중국 - 색조,24480.0,12571.0,천개,연간,51.4,계산,20240321001991,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023,한국,440225.0,122774.0,천개,연간,27.9,계산,20240321001991,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023,한국 - 기초,381681.0,108794.0,천개,연간,28.5,계산,20240321001991,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023,한국 - 색조,58545.0,13981.0,천개,연간,23.9,계산,20240321001991,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023H1,미국,77718.0,26581.0,천개,반기,34.2,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2023H1,미국 - 반제품,6545.0,1417.0,천KG,반기,21.7,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2023H1,미국 - 제품,71173.0,25164.0,천개,반기,35.4,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2023H1,중국,70963.0,18104.0,천개,반기,25.5,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023H1,중국 - 기초,58723.0,12388.0,천개,반기,21.1,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023H1,중국 - 색조,12240.0,5716.0,천개,반기,46.7,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023H1,한국,220113.0,59339.0,천개,반기,27.0,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023H1,한국 - 기초,190840.0,53120.0,천개,반기,27.8,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2023H1,한국 - 색조,29272.0,6219.0,천개,반기,21.2,계산,20230814000703,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024,미국,162585.0,55800.0,천개,연간,34.3,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2024,미국 - 반제품,13090.0,2787.0,천KG,연간,21.3,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2024,미국 - 제품,149495.0,53013.0,천개,연간,35.5,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2024,중국,144714.0,27562.0,천개,연간,19.0,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024,중국 - 기초,102263.0,17470.0,천개,연간,17.1,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024,중국 - 색조,42451.0,10092.0,천개,연간,23.8,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024,한국,456889.0,164232.0,천개,연간,35.9,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024,한국 - 기초,388524.0,139992.0,천개,연간,36.0,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024,한국 - 색조,68365.0,24240.0,천개,연간,35.5,계산,20250321000012,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024H1,미국,80868.0,29772.0,천개,반기,36.8,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2024H1,미국 - 반제품,6545.0,1502.0,천KG,반기,22.9,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2024H1,미국 - 제품,74323.0,28270.0,천개,반기,38.0,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2024H1,중국,72357.0,19430.0,천개,반기,26.9,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024H1,중국 - 기초,51132.0,13296.0,천개,반기,26.0,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024H1,중국 - 색조,21226.0,6134.0,천개,반기,28.9,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024H1,한국,225815.0,79963.0,천개,반기,35.4,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024H1,한국 - 기초,192044.0,70291.0,천개,반기,36.6,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2024H1,한국 - 색조,33771.0,9672.0,천개,반기,28.6,계산,20240814004618,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025,미국,168078.0,70659.0,천개,연간,42.0,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2025,미국 - 반제품,13009.0,4138.0,천KG,연간,31.8,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2025,미국 - 제품,155069.0,66521.0,천개,연간,42.9,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2025,중국,161345.0,29029.0,천개,연간,18.0,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025,중국 - 기초,97475.0,17441.0,천개,연간,17.9,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025,중국 - 색조,63871.0,11588.0,천개,연간,18.1,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025,한국,522467.0,143651.0,천개,연간,27.5,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025,한국 - 기초,443298.0,112566.0,천개,연간,25.4,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025,한국 - 색조,79168.0,31085.0,천개,연간,39.3,계산,20260330001688,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025H1,미국,84365.0,31792.0,천개,반기,37.7,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 합계는 천개(제품)+천KG(반제품) 혼합 -> 의미 없음; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2025H1,미국 - 반제품,6545.0,1897.0,천KG,반기,29.0,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 표 머리글은 천개이나 잉글우드랩 원공시 기준 실제 단위는 천KG; 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2025H1,미국 - 제품,77820.0,29895.0,천개,반기,38.4,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재); 미국은 잉글우드랩(주)+잉글우드랩코리아(주) 연결 기준
241710,코스메카코리아,2025H1,중국,80675.0,14902.0,천개,반기,18.5,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025H1,중국 - 기초,50489.0,8022.0,천개,반기,15.9,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025H1,중국 - 색조,30185.0,6880.0,천개,반기,22.8,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
241710,코스메카코리아,2025H1,한국,255277.0,71190.0,천개,반기,27.9,계산,20251114002682,가동률 미공시 (B2B 수주라 측정 어렵다고 기재)
